,id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
152,8477955,Jared McCann,Forward,Pittsburgh Penguins,21.0,66.0,0.0,14.0,15:14,27.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
153,8477969,Marcus Pettersson,Defenseman,Pittsburgh Penguins,20.0,69.0,0.0,2.0,19:23,84.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
154,8478043,Sam Lafferty,Forward,Pittsburgh Penguins,7.0,50.0,0.0,6.0,09:36,17.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
155,8478074,Anthony Angello,Forward,Pittsburgh Penguins,0.0,8.0,0.0,1.0,05:43,5.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
156,8478507,John Marino,Defenseman,Pittsburgh Penguins,20.0,56.0,0.0,6.0,20:14,77.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
157,8478542,Evan Rodrigues,Forward,Pittsburgh Penguins,4.0,45.0,0.0,6.0,11:17,15.0,14.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
158,8478866,Dominik Simon,Forward,Pittsburgh Penguins,15.0,64.0,0.0,7.0,14:24,20.0,12.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
159,8479293,Brandon Tanev,Forward,Pittsburgh Penguins,14.0,68.0,0.0,11.0,14:45,65.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
160,8479944,Zach Aston-Reese,Forward,Pittsburgh Penguins,7.0,57.0,0.0,6.0,14:25,30.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
161,8480341,Adam Johnson,Forward,Pittsburgh Penguins,1.0,7.0,0.0,1.0,06:41,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
162,8480945,Juuso Riikola,Defenseman,Pittsburgh Penguins,6.0,36.0,0.0,1.0,13:52,24.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
163,8480946,Dominik Kahun,Forward,Pittsburgh Penguins,19.0,56.0,0.0,12.0,13:17,22.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
164,8476899,Matt Murray,Goalie,Pittsburgh Penguins,0.0,38.0,38.0,0.0,58:52,0.0,0.0,0.0,20.0,11.0,2.8693,1055.0,107.0,1.0,2019-2020
165,8477465,Tristan Jarry,Goalie,Pittsburgh Penguins,0.0,33.0,31.0,0.0,58:22,0.0,0.0,0.0,20.0,12.0,2.4293,985.0,78.0,3.0,2019-2020
166,8465009,Zdeno Chara,Defenseman,Boston Bruins,9.0,68.0,0.0,5.0,21:00,101.0,60.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
167,8470638,Patrice Bergeron,Forward,Boston Bruins,25.0,61.0,0.0,31.0,18:43,46.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
168,8470655,David Backes,Forward,Boston Bruins,5.0,22.0,0.0,1.0,09:23,8.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
169,8471276,David Krejci,Forward,Boston Bruins,30.0,61.0,0.0,13.0,17:10,32.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
170,8473419,Brad Marchand,Forward,Boston Bruins,59.0,70.0,0.0,28.0,19:27,19.0,82.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
171,8474000,Steven Kampfer,Defenseman,Boston Bruins,2.0,10.0,0.0,0.0,13:38,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
172,8474008,Paul Carey,Forward,Boston Bruins,0.0,1.0,0.0,0.0,06:22,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
173,8475186,John Moore,Defenseman,Boston Bruins,1.0,24.0,0.0,2.0,16:32,27.0,11.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
174,8475745,Charlie Coyle,Forward,Boston Bruins,21.0,70.0,0.0,16.0,16:47,34.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
175,8475780,Chris Wagner,Forward,Boston Bruins,4.0,67.0,0.0,6.0,12:26,31.0,47.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
176,8475807,Joakim Nordstrom,Forward,Boston Bruins,3.0,48.0,0.0,4.0,12:05,31.0,17.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
177,8476374,Sean Kuraly,Forward,Boston Bruins,17.0,69.0,0.0,6.0,13:17,31.0,34.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
178,8476439,Brett Ritchie,Forward,Boston Bruins,4.0,27.0,0.0,2.0,10:24,3.0,21.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
179,8476792,Torey Krug,Defenseman,Boston Bruins,40.0,61.0,0.0,9.0,20:29,48.0,33.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
180,8476867,Brendan Gaunce,Forward,Boston Bruins,1.0,1.0,0.0,0.0,09:10,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
181,8476891,Matt Grzelcyk,Defenseman,Boston Bruins,17.0,68.0,0.0,4.0,18:03,67.0,34.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
182,8477320,Anton Blidh,Forward,Boston Bruins,0.0,7.0,0.0,0.0,11:31,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
183,8477365,Connor Clifton,Defenseman,Boston Bruins,0.0,31.0,0.0,2.0,14:25,33.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
184,8477417,Peter Cehlarik,Forward,Boston Bruins,1.0,3.0,0.0,0.0,11:16,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
185,8477941,Nick Ritchie,Forward,Boston Bruins,12.0,48.0,0.0,9.0,14:08,17.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
186,8477956,David Pastrnak,Forward,Boston Bruins,47.0,70.0,0.0,48.0,18:57,22.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
187,8478046,Danton Heinen,Forward,Boston Bruins,16.0,67.0,0.0,10.0,14:28,34.0,10.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
188,8478075,Anders Bjork,Forward,Boston Bruins,10.0,58.0,0.0,9.0,12:55,21.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
189,8478131,Ondrej Kase,Forward,Boston Bruins,17.0,55.0,0.0,7.0,16:32,17.0,14.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
190,8478443,Brandon Carlo,Defenseman,Boston Bruins,15.0,67.0,0.0,4.0,20:28,76.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
191,8478468,Jeremy Lauzon,Defenseman,Boston Bruins,1.0,19.0,0.0,1.0,15:25,23.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
192,8478485,Zach Senyshyn,Forward,Boston Bruins,2.0,4.0,0.0,0.0,08:25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
193,8478498,Jake DeBrusk,Forward,Boston Bruins,16.0,65.0,0.0,19.0,16:03,15.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
194,8478888,Cameron Hughes,Forward,Boston Bruins,0.0,1.0,0.0,0.0,09:53,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
195,8479325,Charlie McAvoy,Defenseman,Boston Bruins,27.0,67.0,0.0,5.0,23:09,131.0,41.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
196,8479365,Trent Frederic,Forward,Boston Bruins,0.0,2.0,0.0,0.0,06:25,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
197,8480001,Urho Vaakanainen,Defenseman,Boston Bruins,0.0,5.0,0.0,0.0,16:51,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
198,8480021,Jack Studnicka,Forward,Boston Bruins,1.0,2.0,0.0,0.0,12:07,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
199,8480901,Karson Kuhlman,Forward,Boston Bruins,5.0,25.0,0.0,1.0,12:31,8.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
200,8480944,Par Lindholm,Forward,Boston Bruins,3.0,40.0,0.0,3.0,11:14,26.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
201,8470860,Jaroslav Halak,Goalie,Boston Bruins,0.0,31.0,29.0,0.0,59:08,0.0,0.0,0.0,18.0,6.0,2.389,905.0,73.0,3.0,2019-2020
202,8471695,Tuukka Rask,Goalie,Boston Bruins,0.0,41.0,41.0,0.0,58:34,0.0,0.0,0.0,26.0,8.0,2.1234,1189.0,85.0,5.0,2019-2020
203,8478435,Dan Vladar,Goalie,Boston Bruins,,,,,,,,,,,,,,,
204,8471743,Vladimir Sobotka,Forward,Buffalo Sabres,2.0,16.0,0.0,1.0,14:15,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
205,8473449,Kyle Okposo,Forward,Buffalo Sabres,10.0,52.0,0.0,9.0,12:50,15.0,28.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
206,8473564,Michael Frolik,Forward,Buffalo Sabres,8.0,57.0,0.0,6.0,12:26,22.0,28.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
207,8474190,Wayne Simmonds,Forward,Buffalo Sabres,17.0,68.0,0.0,8.0,14:55,29.0,66.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
208,8474567,Zach Bogosian,Defenseman,Buffalo Sabres,6.0,27.0,0.0,1.0,16:37,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
209,8474618,Marco Scandella,Defenseman,Buffalo Sabres,9.0,62.0,0.0,4.0,17:35,60.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
210,8475149,Marcus Johansson,Forward,Buffalo Sabres,21.0,60.0,0.0,9.0,17:08,22.0,20.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
211,8475728,Johan Larsson,Forward,Buffalo Sabres,12.0,62.0,0.0,6.0,14:53,31.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
212,8475748,Dalton Smith,Forward,Buffalo Sabres,0.0,1.0,0.0,0.0,01:26,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
213,8475784,Jeff Skinner,Forward,Buffalo Sabres,9.0,59.0,0.0,14.0,16:29,11.0,18.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
214,8476293,Scott Wilson,Forward,Buffalo Sabres,1.0,6.0,0.0,1.0,11:37,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
215,8476525,Colin Miller,Defenseman,Buffalo Sabres,10.0,51.0,0.0,1.0,17:08,40.0,22.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
216,8476878,Zemgus Girgensons,Forward,Buffalo Sabres,7.0,69.0,0.0,12.0,13:47,20.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
217,8476918,Jimmy Vesey,Forward,Buffalo Sabres,11.0,64.0,0.0,9.0,13:48,20.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
218,8476931,Jake McCabe,Defenseman,Buffalo Sabres,10.0,66.0,0.0,3.0,18:31,90.0,41.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
219,8477337,John Gilmour,Defenseman,Buffalo Sabres,0.0,4.0,0.0,0.0,17:02,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
220,8477499,Rasmus Ristolainen,Defenseman,Buffalo Sabres,27.0,69.0,0.0,6.0,22:47,82.0,46.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
221,8477508,Curtis Lazar,Forward,Buffalo Sabres,5.0,38.0,0.0,5.0,11:49,24.0,9.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
222,8477520,Jean-Sebastien Dea,Forward,Buffalo Sabres,0.0,3.0,0.0,0.0,07:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
223,8477839,Conor Sheary,Forward,Buffalo Sabres,13.0,63.0,0.0,10.0,13:06,26.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
224,8477933,Sam Reinhart,Forward,Buffalo Sabres,28.0,69.0,0.0,22.0,20:37,27.0,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
225,8477986,Brandon Montour,Defenseman,Buffalo Sabres,13.0,54.0,0.0,5.0,19:29,53.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
226,8478109,Victor Olofsson,Forward,Buffalo Sabres,22.0,54.0,0.0,20.0,18:23,16.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
227,8478403,Jack Eichel,Forward,Buffalo Sabres,42.0,68.0,0.0,36.0,22:06,42.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
228,8478542,Evan Rodrigues,Forward,Buffalo Sabres,4.0,45.0,0.0,6.0,11:17,15.0,14.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
229,8479335,Rasmus Asplund,Forward,Buffalo Sabres,2.0,29.0,0.0,1.0,10:50,7.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
230,8479420,Tage Thompson,Forward,Buffalo Sabres,0.0,1.0,0.0,0.0,06:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
231,8479999,Casey Mittelstadt,Forward,Buffalo Sabres,5.0,31.0,0.0,4.0,12:45,8.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
232,8480035,Henri Jokiharju,Defenseman,Buffalo Sabres,11.0,69.0,0.0,4.0,17:13,63.0,32.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
233,8480839,Rasmus Dahlin,Defenseman,Buffalo Sabres,36.0,59.0,0.0,4.0,19:17,51.0,38.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
234,8480935,Lawrence Pilut,Defenseman,Buffalo Sabres,0.0,13.0,0.0,0.0,16:14,19.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
235,8480946,Dominik Kahun,Forward,Buffalo Sabres,19.0,56.0,0.0,12.0,13:17,22.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
236,8475622,Carter Hutton,Goalie,Buffalo Sabres,0.0,31.0,30.0,0.0,57:16,0.0,0.0,0.0,12.0,14.0,3.1767,918.0,94.0,2.0,2019-2020
237,8476999,Linus Ullmark,Goalie,Buffalo Sabres,0.0,34.0,34.0,0.0,59:36,0.0,0.0,0.0,17.0,14.0,2.6941,1066.0,91.0,1.0,2019-2020
238,8477992,Jonas Johansson,Goalie,Buffalo Sabres,0.0,6.0,5.0,0.0,54:27,0.0,0.0,0.0,1.0,3.0,2.9382,151.0,16.0,0.0,2019-2020
239,8469454,Ilya Kovalchuk,Forward,Montréal Canadiens,16.0,46.0,0.0,10.0,16:57,23.0,18.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
240,8470642,Shea Weber,Defenseman,Montréal Canadiens,21.0,65.0,0.0,15.0,24:00,114.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
241,8470775,Nate Thompson,Forward,Montréal Canadiens,11.0,70.0,0.0,4.0,12:47,50.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
242,8473507,Jeff Petry,Defenseman,Montréal Canadiens,29.0,71.0,0.0,11.0,23:38,79.0,26.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
243,8473991,Karl Alzner,Defenseman,Montréal Canadiens,0.0,4.0,0.0,0.0,13:55,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
244,8474038,Paul Byron,Forward,Montréal Canadiens,6.0,29.0,0.0,4.0,14:19,18.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
245,8474618,Marco Scandella,Defenseman,Montréal Canadiens,9.0,62.0,0.0,4.0,17:35,60.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
246,8474668,Dale Weise,Forward,Montréal Canadiens,4.0,23.0,0.0,1.0,09:16,10.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
247,8475193,Tomas Tatar,Forward,Montréal Canadiens,39.0,68.0,0.0,22.0,16:17,24.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
248,8475279,Ben Chiarot,Defenseman,Montréal Canadiens,12.0,69.0,0.0,9.0,23:08,128.0,61.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
249,8475738,Jordan Weal,Forward,Montréal Canadiens,7.0,49.0,0.0,8.0,13:36,21.0,14.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
250,8475848,Brendan Gallagher,Forward,Montréal Canadiens,21.0,59.0,0.0,22.0,16:54,29.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
251,8476285,Matthew Peca,Forward,Montréal Canadiens,2.0,14.0,0.0,0.0,10:26,4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
252,8476393,Nick Cousins,Forward,Montréal Canadiens,15.0,65.0,0.0,10.0,13:30,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
253,8476422,Mike Reilly,Defenseman,Montréal Canadiens,15.0,44.0,0.0,1.0,18:01,46.0,24.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
254,8476443,Xavier Ouellet,Defenseman,Montréal Canadiens,2.0,12.0,0.0,0.0,13:53,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
255,8476469,Joel Armia,Forward,Montréal Canadiens,14.0,58.0,0.0,16.0,17:13,25.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
256,8476479,Phillip Danault,Forward,Montréal Canadiens,34.0,71.0,0.0,13.0,18:50,37.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
257,8476948,Charles Hudon,Forward,Montréal Canadiens,1.0,15.0,0.0,1.0,11:32,2.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
258,8476967,Brett Kulak,Defenseman,Montréal Canadiens,7.0,56.0,0.0,0.0,17:08,50.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
259,8477003,Riley Barber,Forward,Montréal Canadiens,0.0,9.0,0.0,0.0,08:15,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
260,8477467,Gustav Olofsson,Defenseman,Montréal Canadiens,0.0,3.0,0.0,0.0,08:06,6.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
261,8477476,Artturi Lehkonen,Forward,Montréal Canadiens,14.0,70.0,0.0,13.0,15:25,38.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
262,8477494,Jonathan Drouin,Forward,Montréal Canadiens,8.0,27.0,0.0,7.0,15:42,5.0,14.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
263,8477503,Max Domi,Forward,Montréal Canadiens,27.0,71.0,0.0,17.0,17:05,13.0,35.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
264,8477850,Christian Folin,Defenseman,Montréal Canadiens,1.0,16.0,0.0,1.0,14:26,21.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
265,8478133,Jake Evans,Forward,Montréal Canadiens,1.0,13.0,0.0,2.0,10:21,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
266,8478838,Lukas Vejdemo,Forward,Montréal Canadiens,0.0,7.0,0.0,1.0,08:01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
267,8479376,Victor Mete,Defenseman,Montréal Canadiens,7.0,51.0,0.0,4.0,15:59,60.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
268,8479985,Cale Fleury,Defenseman,Montréal Canadiens,0.0,41.0,0.0,1.0,14:21,45.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
269,8480018,Nick Suzuki,Forward,Montréal Canadiens,28.0,71.0,0.0,13.0,15:59,32.0,6.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
270,8480068,Ryan Poehling,Forward,Montréal Canadiens,1.0,27.0,0.0,1.0,10:20,10.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
271,8480829,Jesperi Kotkaniemi,Forward,Montréal Canadiens,2.0,36.0,0.0,6.0,12:59,16.0,23.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
272,8481105,Otto Leskinen,Defenseman,Montréal Canadiens,0.0,5.0,0.0,0.0,10:17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
273,8475968,Alex Belzile,Forward,Montréal Canadiens,,,,,,,,,,,,,,,
274,8471679,Carey Price,Goalie,Montréal Canadiens,0.0,58.0,58.0,0.0,59:18,0.0,0.0,0.0,27.0,25.0,2.7908,1755.0,160.0,4.0,2019-2020
275,8476234,Keith Kinkaid,Goalie,Montréal Canadiens,0.0,6.0,5.0,0.0,56:39,0.0,0.0,0.0,1.0,1.0,4.2355,192.0,24.0,0.0,2019-2020
276,8479292,Charlie Lindgren,Goalie,Montréal Canadiens,0.0,6.0,6.0,0.0,60:08,0.0,0.0,0.0,2.0,4.0,3.3255,178.0,20.0,0.0,2019-2020
277,8480051,Cayden Primeau,Goalie,Montréal Canadiens,0.0,2.0,2.0,0.0,59:33,0.0,0.0,0.0,1.0,1.0,2.5189,72.0,5.0,0.0,2019-2020
278,8468493,Ron Hainsey,Defenseman,Ottawa Senators,11.0,64.0,0.0,1.0,20:40,102.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
279,8471676,Bobby Ryan,Forward,Ottawa Senators,3.0,24.0,0.0,5.0,13:31,13.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
280,8473573,Artem Anisimov,Forward,Ottawa Senators,5.0,49.0,0.0,15.0,13:50,25.0,8.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
281,8474571,Mikkel Boedker,Forward,Ottawa Senators,2.0,20.0,0.0,2.0,09:42,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
282,8474589,Tyler Ennis,Forward,Ottawa Senators,21.0,70.0,0.0,16.0,14:42,26.0,20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
283,8474597,Cody Goloubef,Defenseman,Ottawa Senators,1.0,26.0,0.0,1.0,15:11,24.0,8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
284,8474697,Mark Borowiecki,Defenseman,Ottawa Senators,11.0,53.0,0.0,7.0,17:56,120.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
285,8475224,Jordan Szwarz,Forward,Ottawa Senators,0.0,3.0,0.0,0.0,04:55,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
286,8476285,Matthew Peca,Forward,Ottawa Senators,2.0,14.0,0.0,0.0,10:26,4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
287,8476331,Dylan DeMelo,Defenseman,Ottawa Senators,10.0,59.0,0.0,0.0,20:08,77.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
288,8476419,Jean-Gabriel Pageau,Forward,Ottawa Senators,16.0,67.0,0.0,26.0,19:09,53.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
289,8476422,Mike Reilly,Defenseman,Ottawa Senators,15.0,44.0,0.0,1.0,18:01,46.0,24.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
290,8476480,Vladislav Namestnikov,Forward,Ottawa Senators,14.0,65.0,0.0,17.0,15:03,47.0,45.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
291,8476919,Chris Tierney,Forward,Ottawa Senators,26.0,71.0,0.0,11.0,17:11,37.0,20.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
292,8477015,Connor Brown,Forward,Ottawa Senators,27.0,71.0,0.0,16.0,20:06,35.0,24.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
293,8477149,Scott Sabourin,Forward,Ottawa Senators,4.0,35.0,0.0,2.0,07:00,13.0,33.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
294,8477407,Anthony Duclair,Forward,Ottawa Senators,17.0,66.0,0.0,23.0,16:15,39.0,18.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
295,8477426,Nick Paul,Forward,Ottawa Senators,11.0,56.0,0.0,9.0,14:26,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
296,8477963,Jayce Hawryluk,Forward,Ottawa Senators,7.0,26.0,0.0,3.0,11:05,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
297,8477971,Andreas Englund,Defenseman,Ottawa Senators,3.0,24.0,0.0,0.0,10:54,16.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
298,8478400,Colin White,Forward,Ottawa Senators,16.0,61.0,0.0,7.0,15:42,30.0,39.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
299,8478469,Thomas Chabot,Defenseman,Ottawa Senators,33.0,71.0,0.0,6.0,26:00,85.0,42.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
300,8478488,Filip Chlapik,Forward,Ottawa Senators,3.0,31.0,0.0,3.0,08:46,11.0,10.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
301,8478833,J.C. Beaudin,Forward,Ottawa Senators,1.0,22.0,0.0,0.0,08:37,11.0,7.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
302,8478846,Christian Wolanin,Defenseman,Ottawa Senators,0.0,3.0,0.0,0.0,17:41,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
303,8478868,Christian Jaros,Defenseman,Ottawa Senators,3.0,13.0,0.0,0.0,10:30,12.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
304,8478870,Rudolfs Balcers,Forward,Ottawa Senators,2.0,15.0,0.0,1.0,12:08,7.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
